2018-05-24T23:09:40+00:00,9e8b99dc49,16003
2018-05-23T23:29:45+00:00,17fe21fcf9,15986
2018-05-22T23:53:51+00:00,1a1ff66cfb,15973
2018-05-21T23:52:19+00:00,2b11a92461,15956
2018-05-20T23:17:21+00:00,0d781a8264,15945
2018-05-19T23:24:41+00:00,4e67f3e93d,15931
2018-05-18T23:33:50+00:00,c3f086c45c,15899
2018-05-17T23:56:02+00:00,70a872ea6e,15888
2018-05-16T23:56:47+00:00,ee770d05d2,15875
2018-05-15T23:26:00+00:00,6f64303c60,15859
2018-05-14T22:37:19+00:00,8efdf44944,15836
2018-05-13T23:29:44+00:00,1a81e63ea8,15802
2018-05-12T23:38:17+00:00,2211505112,15784
2018-05-11T23:46:38+00:00,cf79a913c0,15771
2018-05-10T23:51:25+00:00,e486dac41d,15752
2018-05-09T23:32:31+00:00,cf8dca180c,15738
2018-05-08T23:44:37+00:00,62acac8621,15719
2018-05-07T23:32:03+00:00,befc776e54,15702
2018-05-06T23:47:25+00:00,6180b35c6a,15680
2018-05-05T23:50:42+00:00,4dbb4a486e,15665
2018-05-04T23:58:37+00:00,516a9151a6,15653
2018-05-03T23:58:19+00:00,2d99f48010,15621
2018-05-02T23:06:33+00:00,02ad8e7229,15586
2018-05-01T23:54:51+00:00,3b988fffb7,15562
2018-04-30T23:36:30+00:00,5eab8995a2,15546
2018-04-29T23:59:43+00:00,3ed88c28db,15513
2018-04-28T23:58:49+00:00,bcd8b24d19,15497
2018-04-27T23:28:16+00:00,bf5081d9e5,15477
2018-04-26T23:36:58+00:00,a85fd12462,15469
2018-04-25T23:58:00+00:00,affec57185,15445
2018-04-24T22:56:30+00:00,2f17f9fbdb,15423
2018-04-23T22:20:59+00:00,856b2574d0,15412
2018-04-22T23:42:42+00:00,5b8191c084,15387
2018-04-21T23:49:38+00:00,dceb244880,15375
2018-04-20T23:36:35+00:00,9817f307f1,15360
2018-04-19T23:51:59+00:00,32234a21a1,15334
2018-04-18T23:48:09+00:00,8158416ab4,15310
2018-04-17T23:44:39+00:00,4bdff43dbb,15295
2018-04-16T23:39:51+00:00,def149da62,15270
2018-04-15T23:59:08+00:00,7aec6da2bc,15249
2018-04-14T23:56:05+00:00,4ca0f8f579,15224
2018-04-13T23:57:51+00:00,c570c50008,15209
2018-04-12T23:48:24+00:00,f7b4a59557,15195
2018-04-11T23:55:50+00:00,ac66ae7e25,15182
2018-04-10T23:38:47+00:00,8929226707,15164
2018-04-09T23:59:06+00:00,88fd65f3fe,15136
2018-04-08T23:22:42+00:00,6bb2a71a38,15108
2018-04-07T23:02:44+00:00,e9016a483b,15090
2018-04-06T23:51:41+00:00,c86b0ce22e,15080
2018-04-05T23:40:06+00:00,948b8a471a,15057
2018-04-04T23:10:43+00:00,f2e0e459c2,15037
2018-04-03T23:44:04+00:00,649f8d1df1,15019
2018-04-02T23:58:37+00:00,4bff8a3d82,15007
2018-04-01T23:49:16+00:00,86dea6b5d9,14984
2018-03-31T23:44:55+00:00,1b1cb05644,14966
2018-03-30T23:56:19+00:00,991ffdb5d6,14950
2018-03-29T23:40:17+00:00,a02ced1e16,14922
2018-03-28T23:49:52+00:00,9e47212b1f,14890
2018-03-27T23:52:16+00:00,e75eb0bdad,14860
2018-03-26T23:55:23+00:00,d051479965,14818
2018-03-25T23:42:52+00:00,f9f0c97bef,14804
2018-03-24T23:52:04+00:00,836f855aa2,14781
2018-03-23T23:07:07+00:00,16cd742c46,14769
2018-03-22T23:42:21+00:00,208211fb48,14749
2018-03-21T23:58:12+00:00,bf657dfbda,14724
2018-03-20T23:37:10+00:00,e2af501cfc,14705
2018-03-19T23:10:52+00:00,d98acfaa91,14687
2018-03-18T23:37:25+00:00,3cee3cbcb4,14667
2018-03-17T23:30:06+00:00,4f79368c52,14642
2018-03-16T23:34:35+00:00,4ce90a3f11,14615
2018-03-15T23:40:27+00:00,75f6f9dcbf,14600
2018-03-14T23:29:46+00:00,55c7a66ba1,14584
2018-03-13T23:56:07+00:00,fa6c1a9849,14522
2018-03-12T23:35:59+00:00,f6e447bf38,14502
2018-03-11T23:59:06+00:00,e483a62a84,14477
2018-03-10T23:59:33+00:00,d09ea9d95f,14449
2018-03-09T23:53:36+00:00,5a7dd2f9ea,14417
2018-03-08T23:59:50+00:00,311a6eae02,14405
2018-03-07T23:57:31+00:00,952d6a0d00,14393
2018-03-06T23:56:01+00:00,3aa6e4d174,14370
2018-03-05T23:18:07+00:00,fa64ef5814,14342
2018-03-04T23:56:18+00:00,18cb411d42,14326
2018-03-03T23:32:57+00:00,f2ab4811a5,14314
2018-03-02T23:57:24+00:00,8177a4e89f,14298
2018-03-01T23:33:42+00:00,56047d3b94,14283
2018-02-28T23:51:22+00:00,54ac16064d,14265
2018-02-27T23:55:51+00:00,dd03d97ea1,14252
2018-02-26T23:58:43+00:00,4ad01e8ec5,14224
2018-02-25T23:53:55+00:00,c206a3147a,14203
2018-02-24T23:23:16+00:00,4d8db4f593,14180
2018-02-23T23:47:55+00:00,6d05be3603,14148
2018-02-22T23:49:16+00:00,515cb5c2f4,14126
2018-02-21T23:59:39+00:00,8b5bfc5a32,14107
2018-02-20T23:54:43+00:00,c2babefd72,14085
2018-02-19T23:58:07+00:00,bbc4b705b9,14066
2018-02-18T23:51:23+00:00,8d1a2ca1de,14032
2018-02-17T23:57:50+00:00,da9810787f,14018
2018-02-16T23:37:04+00:00,081fa6c6c2,14001
2018-02-15T23:50:31+00:00,cbb96689dd,13982
2018-02-14T23:26:30+00:00,09ebb556ea,13968
2018-02-13T23:15:20+00:00,c22f49b8cc,13950
2018-02-12T23:46:33+00:00,53457bb7ac,13929
2018-02-11T23:49:46+00:00,be632ffc96,13894
2018-02-10T22:39:05+00:00,825e67a583,13877
2018-02-09T23:51:38+00:00,ad6c0ceb04,13852
2018-02-08T23:57:15+00:00,44f60a7fc7,13834
2018-02-07T22:49:21+00:00,0b8d635ed5,13809
2018-02-06T23:50:36+00:00,09b4ad9980,13783
2018-02-05T23:57:13+00:00,041532782b,13767
2018-02-04T23:47:05+00:00,798ae1a24f,13744
2018-02-03T22:50:56+00:00,8d4ec679e2,13723
2018-02-02T23:52:44+00:00,f2820b4922,13713
2018-02-01T23:55:05+00:00,78fd4eb6fd,13690
2018-01-31T23:59:37+00:00,7f55a2eab0,13627
2018-01-30T23:58:27+00:00,eabf04e508,13609
2018-01-29T23:52:14+00:00,31f81c14f5,13593
2018-01-28T23:58:19+00:00,6a22f568b9,13571
2018-01-27T23:49:10+00:00,fbd47022bf,13553
2018-01-26T23:58:26+00:00,a38a22ca79,13541
2018-01-25T23:38:32+00:00,645aba067e,13519
2018-01-24T23:49:23+00:00,e1e50577b5,13506
2018-01-23T23:38:34+00:00,888fe4f052,13490
2018-01-22T23:50:37+00:00,e311b64114,13476
2018-01-21T23:50:54+00:00,2b7f98bccb,13465
2018-01-20T23:45:15+00:00,6a2f896d14,13442
2018-01-19T23:48:28+00:00,6c7fa4a08e,13423
2018-01-18T23:58:57+00:00,90954929a7,13403
2018-01-17T23:37:56+00:00,09317ae144,13393
2018-01-16T23:55:37+00:00,032632a01e,13373
2018-01-15T23:43:11+00:00,b285480909,13357
2018-01-14T23:21:56+00:00,e02b43f226,13332
2018-01-13T23:56:41+00:00,ad8855cbfc,13300
2018-01-12T23:36:19+00:00,0d9ae94d6f,13283
2018-01-11T23:52:59+00:00,13544fdc4e,13263
2018-01-10T23:32:29+00:00,5a59fef971,13239
2018-01-09T23:30:25+00:00,1e54aa08ca,13223
2018-01-08T23:42:41+00:00,8b386cf60f,13200
2018-01-07T23:55:09+00:00,f75ed95e9e,13180
2018-01-06T23:31:49+00:00,e9357530ea,13159
2018-01-05T23:41:30+00:00,17edb474ac,13148
2018-01-04T23:42:12+00:00,0d13f6d6d8,13137
2018-01-03T23:52:09+00:00,4e84f156b2,13122
2018-01-02T23:49:31+00:00,499d4e9333,13108
2018-01-01T23:17:45+00:00,9d949b40de,13088
2017-12-31T23:52:21+00:00,8b520e8b03,13073
